TransactionID,UserID,CourseID,TransactionDate
T003741,U01178,C0034,2024-03-31
T003742,U00203,C0027,2024-06-23
T003743,U00465,C0118,2024-09-18
T003744,U00932,C0027,2026-01-30
T003745,U01147,C0047,2025-01-18
T003746,U00191,C0049,2025-01-14
T003747,U00259,C0031,2024-09-17
T003748,U00258,C0106,2024-05-27
T003749,U00030,C0021,2025-06-04
T003750,U00753,C0038,2025-01-19
T003751,U00849,C0091,2026-04-03
T003752,U00749,C0095,2024-08-02
T003753,U00084,C0118,2024-11-26
T003754,U00081,C0019,2025-03-31
T003755,U00238,C0096,2024-03-16
T003756,U00358,C0069,2026-02-20
T003757,U00980,C0025,2025-09-23
T003758,U00191,C0044,2025-01-12
T003759,U00058,C0027,2025-07-22
T003760,U00517,C0040,2026-01-26
T003761,U00547,C0113,2026-05-01
T003762,U00582,C0030,2024-01-13
T003763,U01009,C0049,2025-10-26
T003764,U00104,C0116,2025-12-14
T003765,U00895,C0062,2024-01-25
T003766,U00432,C0099,2024-06-10
T003767,U00386,C0007,2026-02-13
T003768,U01105,C0065,2024-04-27
T003769,U00287,C0042,2024-03-18
T003770,U00809,C0069,2024-09-14
T003771,U00332,C0105,2024-11-21
T003772,U00639,C0056,2024-02-27
T003773,U00980,C0026,2025-09-08
T003774,U01056,C0087,2024-08-09
T003775,U01022,C0057,2026-01-14
T003776,U00724,C0042,2024-05-01
T003777,U00287,C0048,2025-07-01
T003778,U00841,C0001,2024-11-13
T003779,U00897,C0069,2026-05-17
T003780,U00016,C0045,2024-05-28
T003781,U00576,C0061,2024-09-17
T003782,U01023,C0021,2025-06-21
T003783,U00612,C0104,2026-01-30
T003784,U00388,C0018,2025-11-28
T003785,U01056,C0026,2024-09-21
T003786,U00191,C0111,2026-04-09
T003787,U00236,C0017,2024-02-28
T003788,U00877,C0028,2025-06-13
T003789,U00452,C0110,2024-04-18
T003790,U00898,C0046,2024-09-04
T003791,U00191,C0002,2025-12-19
T003792,U00288,C0098,2024-07-20
T003793,U00191,C0017,2024-05-11
T003794,U01122,C0052,2024-08-12
T003795,U00523,C0058,2024-12-16
T003796,U00431,C0021,2025-11-15
T003797,U00020,C0015,2025-12-28
T003798,U00190,C0064,2026-01-27
T003799,U00553,C0001,2025-11-13
T003800,U00080,C0006,2026-05-15
T003801,U00641,C0078,2024-10-18
T003802,U00584,C0030,2026-02-23
T003803,U00955,C0102,2026-03-23
T003804,U00839,C0104,2026-01-16
T003805,U00577,C0061,2024-01-26
T003806,U00256,C0009,2025-08-14
T003807,U00929,C0044,2025-05-31
T003808,U00897,C0027,2025-08-14
T003809,U00189,C0037,2025-02-23
T003810,U01085,C0052,2024-06-10
T003811,U00078,C0106,2025-04-24
T003812,U00070,C0105,2024-08-27
T003813,U00211,C0020,2024-01-17
T003814,U01079,C0011,2024-05-14
T003815,U00657,C0009,2026-03-28
T003816,U00980,C0103,2026-05-03
T003817,U00261,C0116,2025-03-24
T003818,U00615,C0072,2024-04-29
T003819,U00467,C0014,2025-12-04
T003820,U01009,C0103,2025-12-15
T003821,U00033,C0100,2024-09-08
T003822,U00280,C0051,2025-02-22
T003823,U00189,C0120,2026-05-14
T003824,U01047,C0068,2024-05-05
T003825,U00598,C0030,2024-11-27
T003826,U00523,C0105,2024-06-04
T003827,U00582,C0035,2024-11-14
T003828,U01169,C0112,2025-04-03
T003829,U01030,C0087,2024-12-18
T003830,U00897,C0022,2024-07-21
T003831,U00358,C0091,2026-03-24
T003832,U00194,C0056,2024-11-21
T003833,U01093,C0097,2025-09-05
T003834,U00557,C0005,2024-11-15
T003835,U00341,C0075,2025-06-06
T003836,U00606,C0116,2026-02-28
T003837,U01090,C0006,2025-10-23
T003838,U00508,C0038,2025-09-13
T003839,U00704,C0067,2025-04-03
T003840,U00980,C0096,2025-10-07
T003841,U00565,C0101,2024-09-13
T003842,U00270,C0039,2025-07-20
T003843,U01195,C0117,2024-12-04
T003844,U01130,C0004,2025-02-10
T003845,U01023,C0058,2025-12-30
T003846,U00879,C0086,2026-05-28
T003847,U00358,C0088,2024-09-29
T003848,U01085,C0070,2025-09-04
T003849,U00332,C0120,2024-05-06
T003850,U00980,C0019,2024-05-21
T003851,U01090,C0063,2024-05-03
T003852,U00749,C0074,2026-01-02
T003853,U00980,C0048,2025-05-25
T003854,U00980,C0103,2025-06-02
T003855,U00219,C0020,2024-11-08
T003856,U00849,C0057,2024-05-21
T003857,U00101,C0070,2026-06-29
T003858,U00639,C0074,2024-12-05
T003859,U00192,C0037,2026-04-28
T003860,U00547,C0099,2025-03-06
T003861,U01016,C0036,2025-10-09
T003862,U01193,C0043,2024-04-18
T003863,U00401,C0029,2025-01-30
T003864,U00669,C0029,2024-07-16
T003865,U00642,C0001,2025-07-28
T003866,U01124,C0066,2024-06-20
T003867,U00608,C0108,2025-01-08
T003868,U00888,C0003,2024-07-19
T003869,U01094,C0080,2024-07-02
T003870,U00493,C0006,2025-07-16
T003871,U01066,C0059,2025-11-24
T003872,U01090,C0087,2026-05-24
T003873,U01103,C0007,2024-02-05
T003874,U00323,C0119,2025-08-10
T003875,U00523,C0083,2024-03-28
T003876,U01056,C0008,2024-05-25
T003877,U00469,C0047,2024-04-10
T003878,U00746,C0049,2025-05-26
T003879,U00140,C0001,2024-04-14
T003880,U00072,C0042,2024-02-18
T003881,U00534,C0014,2024-07-30
T003882,U00720,C0048,2025-10-13
T003883,U00515,C0015,2025-11-03
T003884,U00720,C0103,2025-08-16
T003885,U00650,C0005,2025-02-05
T003886,U00873,C0089,2026-06-10
T003887,U00822,C0115,2024-12-26
T003888,U00558,C0070,2026-03-22
T003889,U00559,C0094,2025-03-12
T003890,U00176,C0025,2024-05-04
T003891,U00646,C0053,2025-10-20
T003892,U00728,C0114,2026-02-24
T003893,U00608,C0020,2025-10-17
T003894,U00408,C0027,2025-09-14
T003895,U00918,C0073,2024-09-05
T003896,U00092,C0027,2024-04-04
T003897,U01085,C0006,2026-02-21
T003898,U00030,C0006,2024-03-21
T003899,U01141,C0027,2026-03-19
T003900,U00595,C0032,2024-06-23
T003901,U00537,C0079,2024-10-17
T003902,U00293,C0032,2025-11-04
T003903,U00016,C0029,2026-03-27
T003904,U00332,C0064,2025-05-04
T003905,U00128,C0025,2026-01-30
T003906,U00839,C0078,2024-05-21
T003907,U00401,C0020,2025-03-02
T003908,U00955,C0088,2026-05-05
T003909,U00237,C0075,2025-04-06
T003910,U01063,C0029,2025-09-04
T003911,U00661,C0117,2025-03-09
T003912,U00132,C0016,2024-04-04
T003913,U00523,C0031,2025-06-02
T003914,U00236,C0109,2024-09-29
T003915,U00233,C0029,2025-03-14
T003916,U00639,C0111,2025-01-16
T003917,U00852,C0022,2024-05-28
T003918,U01082,C0051,2025-12-30
T003919,U00631,C0041,2025-04-11
T003920,U01156,C0065,2025-02-14
T003921,U01114,C0019,2026-04-19
T003922,U01056,C0064,2025-10-26
T003923,U00625,C0069,2026-06-28
T003924,U00176,C0050,2025-01-22
T003925,U00253,C0040,2024-11-25
T003926,U00820,C0032,2026-06-12
T003927,U00554,C0099,2024-10-15
T003928,U00184,C0035,2024-04-04
T003929,U00608,C0099,2024-12-04
T003930,U00026,C0065,2026-03-31
T003931,U00940,C0045,2026-01-05
T003932,U00088,C0048,2025-09-30
T003933,U00785,C0048,2024-12-23
T003934,U00980,C0119,2025-07-11
T003935,U00164,C0041,2024-08-22
T003936,U00654,C0005,2025-10-05
T003937,U00971,C0041,2026-01-18
T003938,U00304,C0038,2024-12-06
T003939,U00192,C0093,2025-03-21
T003940,U00430,C0107,2025-06-21
T003941,U00688,C0037,2025-06-01
T003942,U00720,C0001,2024-10-11
T003943,U00160,C0024,2025-08-18
T003944,U00585,C0014,2024-09-21
T003945,U00318,C0032,2024-01-04
T003946,U01023,C0005,2024-10-10
T003947,U00391,C0022,2024-04-16
T003948,U01022,C0017,2026-01-31
T003949,U00566,C0078,2025-03-17
T003950,U00928,C0103,2024-01-27
T003951,U00640,C0039,2026-01-20
T003952,U00769,C0068,2026-06-13
T003953,U00520,C0114,2024-06-03
T003954,U00958,C0117,2026-05-11
T003955,U00560,C0039,2026-06-14
T003956,U00584,C0004,2025-08-24
T003957,U00652,C0025,2024-04-27
T003958,U01013,C0066,2024-10-06
T003959,U00838,C0073,2025-05-06
T003960,U00449,C0043,2024-06-14
T003961,U00849,C0065,2026-01-25
T003962,U00809,C0064,2025-07-10
T003963,U01104,C0055,2024-12-19
T003964,U01023,C0050,2026-06-20
T003965,U00820,C0089,2025-01-27
T003966,U00434,C0051,2025-03-31
T003967,U00972,C0072,2025-02-28
T003968,U00720,C0079,2024-10-26
T003969,U01189,C0046,2026-02-26
T003970,U00285,C0031,2026-05-28
T003971,U00099,C0020,2024-08-08
T003972,U00082,C0051,2025-12-27
T003973,U00807,C0086,2024-06-07
T003974,U01111,C0027,2025-06-08
T003975,U00003,C0028,2025-01-19
T003976,U00924,C0067,2025-06-25
T003977,U00834,C0029,2024-05-28
T003978,U00938,C0044,2024-03-15
T003979,U00462,C0057,2026-02-03
T003980,U01006,C0013,2024-04-12
T003981,U00058,C0008,2026-02-11
T003982,U00947,C0009,2026-06-14
T003983,U00317,C0037,2024-10-26
T003984,U00608,C0010,2025-06-17
T003985,U01008,C0063,2025-03-25
T003986,U00327,C0035,2024-12-01
T003987,U00208,C0036,2025-01-23
T003988,U00867,C0038,2025-09-07
T003989,U00669,C0034,2024-11-15
T003990,U00650,C0048,2024-01-04
T003991,U00293,C0053,2024-08-21
T003992,U00053,C0007,2026-04-09
T003993,U00529,C0036,2025-01-23
T003994,U00122,C0099,2024-05-31
T003995,U01071,C0096,2024-08-08
T003996,U00058,C0063,2025-09-16
T003997,U00574,C0103,2025-07-07
T003998,U00066,C0050,2025-06-05
T003999,U00101,C0023,2025-09-19
T004000,U00838,C0019,2025-05-22
T004001,U00819,C0073,2026-03-29
T004002,U00051,C0049,2025-12-07
T004003,U00003,C0017,2024-05-22
T004004,U00097,C0072,2025-06-27
T004005,U00950,C0069,2025-11-10
T004006,U00726,C0028,2025-07-21
T004007,U00055,C0019,2024-07-18
T004008,U00608,C0007,2025-11-11
T004009,U00898,C0058,2024-08-04
T004010,U01056,C0063,2024-11-18
T004011,U01108,C0107,2025-04-26
T004012,U00412,C0004,2026-06-16
T004013,U00168,C0009,2025-09-26
T004014,U00274,C0048,2024-08-15
T004015,U00968,C0074,2024-04-24
T004016,U01168,C0104,2024-08-16
T004017,U00597,C0037,2025-07-30
T004018,U00382,C0001,2025-03-06
T004019,U00567,C0112,2025-09-11
T004020,U00381,C0043,2025-08-24
T004021,U00293,C0107,2024-06-20
T004022,U00735,C0057,2024-08-01
T004023,U00023,C0097,2025-10-18
T004024,U00299,C0096,2026-05-09
T004025,U00841,C0027,2024-02-14
T004026,U00046,C0028,2024-12-29
T004027,U00099,C0071,2025-12-27
T004028,U00358,C0035,2025-03-07
T004029,U01056,C0094,2024-07-24
T004030,U00953,C0025,2025-06-20
T004031,U00033,C0048,2026-05-14
T004032,U00629,C0040,2025-11-22
T004033,U00332,C0066,2024-02-19
T004034,U00821,C0010,2024-07-04
T004035,U00918,C0015,2024-10-27
T004036,U01050,C0066,2025-07-02
T004037,U00608,C0063,2024-04-17
T004038,U01195,C0068,2025-01-08
T004039,U01178,C0112,2026-04-10
T004040,U01056,C0092,2025-10-02
T004041,U00720,C0013,2024-03-18
T004042,U00523,C0101,2025-01-24
T004043,U00475,C0050,2026-02-11
T004044,U00017,C0084,2024-06-12
T004045,U00287,C0021,2024-01-06
T004046,U00911,C0083,2025-03-18
T004047,U00752,C0110,2025-10-12
T004048,U01088,C0011,2024-05-27
T004049,U00065,C0054,2026-04-22
T004050,U00191,C0028,2026-01-22
T004051,U00980,C0029,2024-09-02
T004052,U00467,C0102,2024-02-13
T004053,U00141,C0072,2024-02-09
T004054,U01196,C0090,2026-01-25
T004055,U00980,C0101,2024-06-18
T004056,U00527,C0014,2025-04-03
T004057,U01008,C0026,2025-07-06
T004058,U00865,C0055,2024-05-11
T004059,U00980,C0082,2026-01-02
T004060,U01002,C0117,2024-12-26
T004061,U00101,C0038,2024-06-24
T004062,U00774,C0021,2024-10-19
T004063,U00011,C0118,2024-03-25
T004064,U00058,C0025,2024-03-19
T004065,U01067,C0031,2024-03-25
T004066,U00666,C0058,2025-02-03
T004067,U00942,C0017,2024-06-08
T004068,U01022,C0071,2024-12-18
T004069,U01120,C0007,2026-04-18
T004070,U01056,C0045,2025-06-22
T004071,U00608,C0100,2025-01-01
T004072,U00427,C0093,2026-04-13
T004073,U00191,C0020,2026-03-24
T004074,U00523,C0014,2024-09-07
T004075,U00479,C0091,2026-03-31
T004076,U00698,C0078,2024-04-05
T004077,U00849,C0056,2025-06-05
T004078,U01178,C0040,2026-06-22
T004079,U00931,C0038,2024-07-10
T004080,U00813,C0012,2024-12-10
T004081,U00426,C0080,2024-07-29
T004082,U00053,C0092,2024-05-03
T004083,U00356,C0049,2025-10-01
T004084,U00958,C0015,2025-06-28
T004085,U00236,C0090,2025-06-26
T004086,U00898,C0058,2026-02-02
T004087,U00722,C0119,2024-06-14
T004088,U00202,C0080,2024-03-14
T004089,U00305,C0005,2024-09-12
T004090,U00621,C0117,2025-05-18
T004091,U00549,C0026,2024-04-30
T004092,U00970,C0114,2024-11-26
T004093,U00940,C0035,2026-02-20
T004094,U00720,C0069,2024-06-02
T004095,U01008,C0047,2026-04-25
T004096,U00704,C0102,2024-03-04
T004097,U01149,C0031,2024-05-20
T004098,U00251,C0057,2025-11-14
T004099,U00899,C0028,2025-11-21
T004100,U00482,C0073,2025-10-25
T004101,U00342,C0114,2025-01-21
T004102,U00208,C0038,2025-09-14
T004103,U00687,C0091,2024-06-23
T004104,U00247,C0096,2024-02-22
T004105,U00233,C0001,2024-05-24
T004106,U01194,C0118,2025-04-21
T004107,U00980,C0005,2026-06-27
T004108,U00947,C0088,2026-02-02
T004109,U00980,C0021,2024-04-06
T004110,U01165,C0059,2025-12-04
T004111,U00720,C0072,2025-07-28
T004112,U00253,C0090,2024-07-25
T004113,U01050,C0075,2024-12-23
T004114,U00947,C0008,2024-07-03
T004115,U00544,C0089,2026-03-27
T004116,U00608,C0027,2024-06-22
T004117,U00530,C0003,2026-05-13
T004118,U01102,C0075,2026-05-21
T004119,U00438,C0098,2024-11-06
T004120,U01144,C0013,2025-03-30
T004121,U01081,C0003,2024-05-16
T004122,U00790,C0027,2025-08-29
T004123,U00722,C0070,2024-10-02
T004124,U00482,C0060,2024-04-24
T004125,U00026,C0090,2025-10-10
T004126,U00156,C0035,2025-07-06
T004127,U00947,C0057,2024-02-25
T004128,U00607,C0026,2026-06-29
T004129,U00186,C0011,2025-04-06
T004130,U00310,C0096,2024-09-30
T004131,U01117,C0025,2026-03-22
T004132,U00479,C0029,2025-08-16
T004133,U01075,C0083,2025-12-19
T004134,U00380,C0120,2026-01-01
T004135,U00669,C0074,2026-03-26
T004136,U00030,C0109,2026-06-05
T004137,U00659,C0093,2024-06-26
T004138,U00803,C0079,2024-03-09
T004139,U00271,C0036,2024-04-15
T004140,U00720,C0115,2024-11-04
T004141,U00819,C0083,2025-06-04
T004142,U00875,C0011,2025-05-26
T004143,U00968,C0072,2026-03-14
T004144,U00388,C0007,2024-09-26
T004145,U00712,C0076,2024-02-01
T004146,U01181,C0020,2024-07-18
T004147,U01060,C0076,2024-09-17
T004148,U01122,C0068,2026-05-29
T004149,U00506,C0089,2024-10-30
T004150,U00980,C0052,2024-07-01
T004151,U00767,C0002,2024-09-20
T004152,U00099,C0041,2025-05-29
T004153,U01009,C0114,2026-05-13
T004154,U00857,C0008,2025-07-13
T004155,U00232,C0005,2025-08-13
T004156,U00099,C0013,2026-05-12
T004157,U01022,C0104,2024-01-21
T004158,U00097,C0101,2025-08-02
T004159,U00101,C0056,2025-07-03
T004160,U00565,C0074,2026-03-16
T004161,U00167,C0092,2025-06-08
T004162,U01085,C0093,2026-06-18
T004163,U00604,C0028,2024-04-17
T004164,U00712,C0081,2026-06-10
T004165,U01100,C0013,2025-01-28
T004166,U00669,C0007,2025-12-08
T004167,U00455,C0116,2025-03-30
T004168,U00980,C0046,2026-04-06
T004169,U00576,C0015,2026-03-23
T004170,U00401,C0043,2025-05-24
T004171,U00919,C0060,2025-07-15
T004172,U00980,C0108,2026-05-16
T004173,U00980,C0094,2024-06-23
T004174,U01178,C0045,2025-03-20
T004175,U00980,C0103,2025-04-19
T004176,U00961,C0116,2026-06-15
T004177,U01045,C0068,2026-03-10
T004178,U00002,C0120,2026-02-13
T004179,U00472,C0072,2026-02-08
T004180,U00947,C0009,2025-08-01
T004181,U00742,C0025,2024-04-15
T004182,U00208,C0108,2025-08-05
T004183,U00376,C0023,2024-12-18
T004184,U00430,C0117,2026-02-24
T004185,U00712,C0002,2026-06-11
T004186,U01012,C0041,2025-09-25
T004187,U01105,C0083,2026-04-10
T004188,U00947,C0107,2024-09-13
T004189,U01023,C0070,2024-12-24
T004190,U00604,C0056,2025-05-20
T004191,U00510,C0055,2025-02-26
T004192,U00515,C0024,2025-07-07
T004193,U00766,C0085,2025-01-26
T004194,U00148,C0116,2024-02-22
T004195,U00721,C0067,2025-06-15
T004196,U00849,C0004,2024-07-23
T004197,U00576,C0109,2025-05-11
T004198,U01122,C0048,2025-01-13
T004199,U00756,C0107,2024-11-30
T004200,U00253,C0104,2024-10-08
T004201,U00608,C0057,2024-05-11
T004202,U00856,C0099,2025-11-01
T004203,U00407,C0061,2024-01-24
T004204,U00099,C0054,2024-07-24
T004205,U00726,C0046,2026-02-19
T004206,U01117,C0086,2024-08-08
T004207,U00608,C0117,2026-04-02
T004208,U01071,C0057,2025-04-27
T004209,U01022,C0109,2025-08-02
T004210,U00184,C0061,2025-11-13
T004211,U00897,C0027,2026-03-11
T004212,U00576,C0061,2025-07-03
T004213,U00287,C0009,2024-10-08
T004214,U00876,C0047,2025-01-12
T004215,U00947,C0093,2024-09-14
T004216,U00208,C0021,2025-06-14
T004217,U01085,C0066,2024-04-20
T004218,U00947,C0001,2026-04-15
T004219,U01106,C0009,2026-03-28
T004220,U00400,C0044,2025-08-17
T004221,U01111,C0021,2026-01-20
T004222,U00480,C0032,2024-12-18
T004223,U00067,C0023,2026-02-01
T004224,U00950,C0097,2024-12-04
T004225,U00894,C0035,2025-12-05
T004226,U00739,C0099,2025-07-22
T004227,U00613,C0112,2024-12-14
T004228,U00047,C0016,2024-06-12
T004229,U00779,C0076,2025-01-06
T004230,U00547,C0016,2024-09-23
T004231,U00700,C0061,2024-04-20
T004232,U00567,C0001,2026-04-15
T004233,U01157,C0029,2024-07-20
T004234,U00753,C0081,2026-02-16
T004235,U00947,C0072,2024-08-19
T004236,U01110,C0097,2025-04-09
T004237,U00734,C0041,2025-07-04
T004238,U00017,C0093,2025-06-24
T004239,U00053,C0111,2025-07-26
T004240,U00892,C0099,2025-06-18
T004241,U00342,C0037,2025-04-29
T004242,U00720,C0010,2024-07-28
T004243,U00233,C0086,2025-08-25
T004244,U00322,C0017,2025-02-03
T004245,U00634,C0015,2026-02-18
T004246,U01177,C0011,2025-08-19
T004247,U00766,C0065,2025-03-06
T004248,U01110,C0026,2025-01-03
T004249,U01135,C0097,2025-11-24
T004250,U00237,C0087,2025-11-14
T004251,U00387,C0016,2024-03-31
T004252,U00962,C0104,2026-02-01
T004253,U01056,C0078,2025-07-05
T004254,U00655,C0038,2024-07-23
T004255,U01195,C0076,2026-04-11
T004256,U00017,C0061,2024-10-03
T004257,U00365,C0031,2024-01-22
T004258,U00774,C0059,2026-06-19
T004259,U00601,C0092,2026-03-28
T004260,U00138,C0067,2025-03-14
T004261,U00480,C0120,2025-02-11
T004262,U00034,C0111,2025-11-25
T004263,U00809,C0031,2025-04-03
T004264,U01059,C0043,2024-05-04
T004265,U01059,C0040,2026-03-20
T004266,U00888,C0084,2024-09-09
T004267,U00597,C0038,2025-07-15
T004268,U00644,C0046,2025-04-03
T004269,U00168,C0081,2025-03-01
T004270,U00434,C0022,2025-04-19
T004271,U00212,C0040,2024-09-21
T004272,U01006,C0037,2025-02-03
T004273,U01085,C0100,2025-10-30
T004274,U00669,C0076,2025-03-05
T004275,U00931,C0001,2024-11-06
T004276,U00145,C0098,2024-12-19
T004277,U00756,C0064,2024-07-05
T004278,U00892,C0104,2026-04-21
T004279,U00584,C0015,2025-10-21
T004280,U00280,C0008,2025-06-29
T004281,U01056,C0020,2024-05-12
T004282,U00947,C0001,2026-05-07
T004283,U01063,C0100,2024-03-11
T004284,U01003,C0064,2024-07-31
T004285,U01194,C0030,2026-03-07
T004286,U00219,C0012,2025-07-01
T004287,U00101,C0044,2024-06-22
T004288,U00431,C0050,2026-05-06
T004289,U00157,C0094,2024-04-30
T004290,U00661,C0096,2026-05-04
T004291,U00794,C0026,2024-10-30
T004292,U00720,C0014,2024-11-10
T004293,U00299,C0077,2024-09-04
T004294,U01078,C0001,2024-11-04
T004295,U00031,C0051,2025-05-30
T004296,U00445,C0075,2024-02-26
T004297,U00911,C0053,2024-08-30
T004298,U00955,C0109,2024-11-23
T004299,U00547,C0010,2024-02-07
T004300,U00025,C0025,2024-06-11
T004301,U00767,C0074,2026-02-10
T004302,U00078,C0035,2025-06-10
T004303,U00123,C0081,2024-12-29
T004304,U00822,C0008,2024-07-27
T004305,U00389,C0100,2026-01-21
T004306,U00445,C0009,2024-07-23
T004307,U00608,C0086,2025-03-18
T004308,U01178,C0099,2024-07-11
T004309,U01155,C0110,2025-12-14
T004310,U00547,C0019,2025-05-23
T004311,U00314,C0012,2024-11-25
T004312,U00373,C0072,2024-10-27
T004313,U00320,C0072,2024-08-10
T004314,U00669,C0084,2024-11-23
T004315,U00755,C0089,2024-05-04
T004316,U00608,C0037,2025-02-26
T004317,U00525,C0047,2025-01-29
T004318,U00240,C0050,2026-06-19
T004319,U00608,C0019,2025-12-01
T004320,U00434,C0063,2025-01-11
T004321,U00669,C0072,2026-02-16
T004322,U00856,C0052,2026-02-26
T004323,U00795,C0011,2025-08-17
T004324,U00595,C0032,2024-12-18
T004325,U00688,C0077,2025-03-13
T004326,U00350,C0042,2024-10-07
T004327,U00034,C0070,2025-04-05
T004328,U00780,C0044,2024-07-05
T004329,U00289,C0087,2025-12-29
T004330,U00849,C0021,2024-08-26
T004331,U00947,C0028,2026-03-16
T004332,U01086,C0087,2024-03-08
T004333,U01132,C0100,2024-02-03
T004334,U00016,C0029,2026-04-17
T004335,U01194,C0104,2025-12-12
T004336,U00870,C0050,2024-10-19
T004337,U00812,C0110,2025-08-21
T004338,U00022,C0034,2025-02-25
T004339,U01050,C0106,2026-04-03
T004340,U00181,C0072,2025-10-29
T004341,U01022,C0005,2025-07-04
T004342,U00023,C0076,2024-01-19
T004343,U00817,C0095,2026-04-25
T004344,U00576,C0027,2026-02-09
T004345,U00233,C0073,2025-06-13
T004346,U00123,C0095,2024-09-17
T004347,U00576,C0095,2024-10-13
T004348,U00147,C0094,2025-02-14
T004349,U00608,C0012,2024-12-13
T004350,U00780,C0036,2024-04-01
T004351,U01009,C0012,2025-12-11
T004352,U00863,C0100,2026-04-24
T004353,U00079,C0103,2026-01-26
T004354,U00386,C0008,2025-12-20
T004355,U00355,C0094,2024-04-29
T004356,U01085,C0072,2025-02-16
T004357,U01056,C0109,2025-09-25
T004358,U00482,C0110,2024-04-05
T004359,U00084,C0005,2026-06-05
T004360,U01059,C0009,2024-12-17
T004361,U01059,C0074,2026-03-12
T004362,U01040,C0024,2024-01-27
T004363,U01025,C0056,2025-03-05
T004364,U00608,C0029,2026-03-07
T004365,U00208,C0089,2026-02-20
T004366,U00608,C0016,2025-09-22
T004367,U00616,C0115,2025-07-11
T004368,U00613,C0019,2026-06-26
T004369,U00669,C0060,2026-02-04
T004370,U00294,C0017,2025-08-29
T004371,U00479,C0103,2025-04-29
T004372,U00575,C0027,2024-04-26
T004373,U00160,C0034,2024-11-19
T004374,U00584,C0079,2024-06-11
T004375,U00993,C0011,2024-12-18
T004376,U01009,C0051,2025-07-26
T004377,U00531,C0082,2026-03-21
T004378,U00654,C0033,2025-04-26
T004379,U00052,C0041,2024-01-02
T004380,U00856,C0066,2026-01-13
T004381,U00523,C0004,2024-01-04
T004382,U00576,C0085,2025-09-14
T004383,U01056,C0045,2025-08-25
T004384,U00594,C0115,2024-08-13
T004385,U00031,C0028,2024-06-18
T004386,U00259,C0080,2024-11-17
T004387,U00608,C0118,2025-10-13
T004388,U00558,C0041,2024-05-15
T004389,U01047,C0067,2024-09-25
T004390,U00669,C0109,2025-02-06
T004391,U00882,C0033,2025-06-20
T004392,U00601,C0014,2025-05-26
T004393,U00576,C0007,2025-07-06
T004394,U00578,C0057,2025-04-19
T004395,U00530,C0078,2024-02-10
T004396,U00669,C0051,2025-02-08
T004397,U00287,C0050,2026-06-11
T004398,U01059,C0016,2025-09-20
T004399,U00424,C0045,2025-04-11
T004400,U00184,C0091,2024-05-23
T004401,U00102,C0086,2024-03-05
T004402,U00018,C0053,2025-11-07
T004403,U00555,C0033,2025-12-03
T004404,U00211,C0019,2025-12-29
T004405,U00032,C0053,2025-09-15
T004406,U00657,C0111,2025-01-07
T004407,U00865,C0023,2026-02-28
T004408,U00101,C0018,2025-07-29
T004409,U00592,C0114,2025-09-06
T004410,U00947,C0022,2024-05-18
T004411,U01189,C0024,2024-12-22
T004412,U00849,C0016,2025-12-27
